PacketCounter,Left_Hip,Right_Hip
1488,-21.59657669,-7.97264576
1489,-23.25195694,-5.654484272
1490,-23.65983963,-3.406199455
1491,-23.01141167,-1.59150207
1492,-20.3639164,-0.268453032
1493,-17.0464344,1.059612751
1494,-14.29931927,2.505382299
1495,-12.08226871,3.685162544
1496,-10.02824974,4.686917305
1497,-7.984429836,5.435671329
1498,-6.005834103,6.749876499
1499,-4.119215965,7.51341629
1500,-1.840837121,8.09155941
1501,1.078729033,9.171725273
1502,3.650237083,10.75694561
1503,5.461900234,12.59071255
1504,7.054753304,14.30002785
1505,8.772623062,15.61203003
1506,10.43247414,16.5066452
1507,12.42267895,17.49754715
1508,14.93153954,18.82261086
1509,17.63251114,20.13503075
1510,19.60351372,20.91040611
1511,20.75888443,21.35254097
1512,21.73142052,21.80784416
1513,22.53801537,22.4534626
1514,22.96533585,23.13287163
1515,23.20718765,23.56977463
1516,23.40853882,23.58294868
1517,23.63702393,23.04520988
1518,23.91391945,21.85515785
1519,24.14858246,19.94469833
1520,24.31215477,17.61449051
1521,24.35503387,15.50180435
1522,23.97286797,13.47125053
1523,22.7263279,10.57410908
1524,20.85219193,6.974895954
1525,18.6264534,3.02146101
1526,15.74633503,-1.0151968
1527,12.30007839,-5.504424095
1528,8.382823944,-9.705846786
1529,4.124202728,-12.93780136
1530,-0.775527358,-16.12010574
1531,-6.946141243,-19.59495544
1532,-12.9638319,-22.54187584
1533,-18.93072319,-24.56994629
1534,-24.57365608,-25.07023239
1535,-29.06488609,-24.84934616
1536,-32.22015381,-24.61722183
1537,-33.93830872,-25.17610741
1538,-34.805439,-25.07398605
1539,-34.99100494,-23.16191673
1540,-34.24004745,-20.99747276
1541,-31.85749817,-18.47245216
1542,-29.69179153,-15.61173248
1543,-27.93838882,-13.00451183
1544,-25.92765427,-11.21765614
1545,-23.22528458,-9.929441452
1546,-20.15901566,-8.463347435
1547,-16.43658447,-7.163338661
1548,-12.18077087,-6.166619301
1549,-8.774430275,-5.432888985
1550,-6.216266155,-4.212601662
1551,-4.021297455,-2.307552338
1552,-1.960804939,-0.675893247
1553,0.078427248,0.385406613
1554,2.319975138,0.851876378
1555,4.585831642,1.244848609
1556,6.518837452,1.735463381
1557,8.15993309,1.958007813
1558,9.800555229,2.061604738
1559,11.37107849,2.075083256
1560,12.42880154,1.734475732
1561,13.01467514,0.857961655
1562,13.31245327,-0.469427168
1563,13.30125618,-2.045529127
1564,12.96424484,-3.683997393
1565,12.09351349,-5.008667946
1566,10.54495239,-6.303183079
1567,8.549242973,-7.905794621
1568,6.179374218,-9.477705956
1569,3.243834019,-10.69227505
1570,-0.526109695,-12.05972195
1571,-4.736377239,-13.23128605
1572,-9.532449722,-14.11659718
1573,-14.33851719,-14.53371906
1574,-18.44026375,-13.85105419
1575,-21.62345505,-11.83945465
1576,-23.20299911,-8.863546371
1577,-23.27188492,-6.696285725
1578,-21.90275383,-4.836640358
1579,-19.68099403,-2.857081175
1580,-17.72939873,-1.349214077
1581,-15.91298866,-0.121323891
1582,-13.88479519,0.724925697
1583,-11.39537239,1.430070162
1584,-8.733370781,2.269767046
1585,-6.140137196,3.115758181
1586,-3.429041147,4.180600643
1587,-0.479372621,5.903205872
1588,2.594312191,8.288698196
1589,5.991387844,10.77705288
1590,8.797219276,13.17224693
1591,10.97567177,14.9572897
1592,12.8806572,15.96062088
1593,14.7802515,16.38008308
1594,16.77318382,16.62369728
1595,18.62737083,16.99002075
1596,20.19229698,17.45902824
1597,21.29206657,17.36558914
1598,21.83153534,16.55234718
1599,21.89151764,15.35067272
1600,21.80711365,13.8933363
1601,21.23376656,12.06574535
1602,20.03102493,9.784900665
1603,18.2501564,7.223897457
1604,15.51500034,4.644521236
1605,12.05332279,2.162747622
1606,8.22733593,-0.154342815
1607,4.39682579,-2.143421412
1608,-0.057588328,-4.835226536
1609,-5.245009422,-7.876085758
1610,-10.55114555,-9.42113018
1611,-15.32037544,-9.640678406
1612,-18.83385658,-9.338430405
1613,-21.14281273,-9.9460392
1614,-22.18240929,-11.62646675
1615,-22.19163895,-11.78640175
1616,-20.84660912,-11.50113106
1617,-18.81544304,-9.728214264
1618,-16.57963181,-7.648919582
1619,-14.06956482,-5.11281538
1620,-11.87403774,-3.278553724
1621,-10.24621391,-2.138164043
1622,-7.87749815,-0.450422317
1623,-4.686018467,1.010849118
1624,-1.288682222,2.17899847
1625,1.882139325,2.996344805
1626,4.519909382,2.898202658
1627,6.188567638,2.934379101
1628,7.410120964,3.677762032
1629,8.695571899,4.622051716
1630,9.708662987,5.252255917
1631,10.68264866,5.487965107
1632,11.61996078,5.427992821
1633,12.21944237,5.036710262
1634,12.54033566,4.415065765
1635,12.68812847,3.778452158
1636,12.58237648,2.797962427
1637,12.27287292,1.602341771
1638,11.78111553,0.326731145
1639,11.10344028,-1.122976065
1640,10.12028599,-2.814090967
1641,8.958662987,-4.743346691
1642,7.519361973,-7.02485323
1643,5.753407955,-9.304315567
1644,3.668977976,-11.90420151
1645,0.879191935,-14.72303486
1646,-2.740049601,-17.35614014
1647,-6.909314632,-19.20866776
1648,-11.61787319,-20.4107151
1649,-16.80784225,-21.1730957
1650,-21.32316208,-21.12174606
1651,-24.41200638,-20.33936691
1652,-26.17237282,-19.48182678
